Transaction_ID,Product_ID,Price,Quantity
997,PROD_A,139.25,27
998,PROD_C,37.79,229
999,PROD_A,143.53,35
1000,PROD_A,77.98,52
1001,PROD_A,44.07,184
1002,PROD_A,90.45,40
1003,PROD_B,133.48,28
1004,PROD_C,115.19,52
1005,PROD_A,124.85,33
1006,PROD_C,105.64,39
1007,PROD_A,110.0,42
1008,PROD_B,130.4,46
1009,PROD_A,52.46,100
1010,PROD_C,83.63,56
1011,PROD_C,48.76,184
1012,PROD_B,148.4,37
1013,PROD_C,142.73,29
1014,PROD_C,25.13,330
1015,PROD_A,111.72,58
1016,PROD_C,140.28,38
1017,PROD_A,43.47,193
1018,PROD_B,93.83,49
1019,PROD_C,139.01,30
1020,PROD_A,24.41,405
1021,PROD_C,110.66,45
1022,PROD_A,58.66,138
1023,PROD_B,140.17,34
1024,PROD_A,146.24,24
1025,PROD_C,142.75,36
1026,PROD_A,81.65,71
1027,PROD_C,132.07,37
1028,PROD_B,129.79,42
1029,PROD_A,61.48,88
1030,PROD_C,127.76,34
1031,PROD_C,24.81,374
1032,PROD_C,97.52,41
1033,PROD_A,49.9,149
1034,PROD_A,35.67,342
1035,PROD_A,30.0,231
1036,PROD_B,110.52,43
1037,PROD_C,64.18,107
1038,PROD_C,114.22,42
1039,PROD_B,28.5,323
1040,PROD_B,60.99,86
1041,PROD_A,90.13,61
1042,PROD_A,122.79,33
1043,PROD_A,61.44,75
1044,PROD_A,101.37,59
1045,PROD_A,135.18,37
1046,PROD_A,100.06,50
1047,PROD_B,50.28,145
1048,PROD_B,23.17,527
1049,PROD_B,133.11,34
1050,PROD_C,22.77,527
1051,PROD_C,133.71,31
1052,PROD_A,88.76,73
1053,PROD_B,142.08,31
1054,PROD_C,123.84,37
1055,PROD_C,149.73,23
1056,PROD_B,65.59,98
1057,PROD_C,119.73,34
1058,PROD_C,72.25,74
1059,PROD_B,82.38,59
1060,PROD_C,101.58,42
1061,PROD_B,133.58,45
1062,PROD_C,147.93,34
1063,PROD_B,119.88,51
1064,PROD_C,74.31,65
1065,PROD_C,74.78,78
1066,PROD_B,115.89,33
1067,PROD_C,51.04,124
1068,PROD_B,34.36,216
1069,PROD_B,66.1,112
1070,PROD_C,57.34,109
1071,PROD_A,58.52,131
1072,PROD_C,50.37,153
1073,PROD_A,25.47,549
1074,PROD_A,22.32,380
1075,PROD_C,148.4,33
1076,PROD_A,75.61,90
1077,PROD_B,69.96,74
1078,PROD_B,108.35,52
1079,PROD_A,48.37,156
1080,PROD_B,143.49,28
1081,PROD_C,122.22,33
1082,PROD_B,31.62,252
1083,PROD_A,74.29,106
1084,PROD_C,134.29,32
1085,PROD_B,142.82,33
1086,PROD_C,80.76,61
1087,PROD_A,99.74,45
1088,PROD_B,41.71,218
1089,PROD_C,148.85,22
1090,PROD_C,50.12,132
1091,PROD_B,142.56,30
1092,PROD_C,104.45,48
1093,PROD_C,99.01,49
1094,PROD_A,86.65,66
1095,PROD_A,49.99,157
1096,PROD_A,42.95,198
1097,PROD_A,48.66,127
1098,PROD_A,44.24,163
1099,PROD_A,121.35,45
1100,PROD_B,65.52,108
1101,PROD_A,27.52,282
1102,PROD_C,145.98,30
1103,PROD_B,134.89,24
1104,PROD_C,140.61,30
1105,PROD_A,149.34,36
1106,PROD_A,42.61,156
1107,PROD_C,71.51,73
1108,PROD_C,118.57,43
1109,PROD_C,110.48,34
1110,PROD_B,40.01,180
1111,PROD_A,126.06,39
1112,PROD_C,49.18,132
1113,PROD_A,49.1,140
1114,PROD_C,89.81,66
1115,PROD_A,97.08,56
1116,PROD_B,95.41,56
1117,PROD_A,31.89,264
1118,PROD_C,134.07,34
1119,PROD_A,54.53,122
1120,PROD_B,36.84,240
1121,PROD_B,135.54,29
1122,PROD_A,144.23,28
1123,PROD_C,132.08,28
1124,PROD_B,125.24,35
1125,PROD_B,105.18,41
1126,PROD_A,91.61,48
1127,PROD_B,31.31,297
1128,PROD_B,73.1,83
1129,PROD_C,68.45,99
1130,PROD_C,53.77,119
1131,PROD_C,114.04,44
1132,PROD_A,84.46,70
1133,PROD_B,30.54,317
1134,PROD_A,48.62,130
1135,PROD_B,108.82,45
1136,PROD_B,29.9,323
1137,PROD_B,130.66,34
1138,PROD_C,84.37,47
1139,PROD_A,82.48,68
1140,PROD_A,97.01,73
1141,PROD_B,127.21,33
1142,PROD_A,65.22,85
1143,PROD_C,108.14,47
1144,PROD_A,93.55,58
1145,PROD_B,54.71,148
1146,PROD_C,134.22,27
1147,PROD_C,123.67,41
1148,PROD_B,105.6,50
1149,PROD_A,130.58,33
1150,PROD_B,132.75,34
1151,PROD_A,112.09,49
1152,PROD_A,128.81,39
1153,PROD_C,110.67,36
1154,PROD_B,108.42,50
1155,PROD_C,100.42,49
1156,PROD_B,117.85,40
1157,PROD_B,40.62,195
1158,PROD_C,134.51,31
1159,PROD_B,133.34,39
1160,PROD_B,23.8,425
1161,PROD_A,127.36,29
1162,PROD_B,36.75,212
1163,PROD_B,63.57,101
1164,PROD_C,116.66,48
1165,PROD_C,40.9,209
1166,PROD_B,126.34,31
1167,PROD_A,128.18,50
1168,PROD_A,85.97,65
1169,PROD_C,20.83,637
1170,PROD_B,57.31,113
1171,PROD_B,100.2,54
1172,PROD_A,147.55,32
1173,PROD_A,102.14,58
1174,PROD_A,53.77,149
1175,PROD_C,102.42,55
1176,PROD_B,90.2,56
1177,PROD_C,121.38,34
1178,PROD_B,33.91,266
1179,PROD_C,118.93,44
1180,PROD_B,90.36,56
1181,PROD_A,145.19,34
1182,PROD_A,64.44,120
1183,PROD_A,102.24,42
1184,PROD_C,141.16,26
1185,PROD_A,33.33,254
1186,PROD_B,141.84,31
1187,PROD_C,109.43,40
1188,PROD_B,28.82,396
1189,PROD_C,59.13,117
1190,PROD_B,112.06,42
1191,PROD_B,28.76,261
1192,PROD_C,95.68,44
1193,PROD_C,64.96,100
1194,PROD_A,100.72,36
1195,PROD_A,25.95,440
1196,PROD_B,133.3,32
1197,PROD_B,146.55,46
1198,PROD_B,145.95,40
1199,PROD_C,117.45,38
1200,PROD_C,36.91,219
1201,PROD_A,118.57,45
1202,PROD_B,23.2,578
1203,PROD_A,22.88,357
1204,PROD_C,62.07,78
1205,PROD_C,83.52,60
1206,PROD_C,120.15,41
1207,PROD_A,108.83,47
1208,PROD_C,77.97,85
1209,PROD_B,55.57,101
1210,PROD_A,149.63,19
1211,PROD_C,75.4,87
1212,PROD_A,78.68,63
1213,PROD_A,41.27,139
1214,PROD_C,123.33,37
1215,PROD_C,110.18,49
1216,PROD_A,48.7,144
1217,PROD_A,30.71,274
1218,PROD_C,108.46,43
1219,PROD_B,105.09,44
1220,PROD_A,55.52,99
1221,PROD_A,143.61,26
1222,PROD_B,39.64,217
1223,PROD_C,76.2,79
1224,PROD_C,142.67,30
1225,PROD_B,74.56,67
1226,PROD_C,103.01,47
1227,PROD_C,71.69,59
1228,PROD_A,55.65,124
1229,PROD_A,147.92,34
1230,PROD_A,73.21,64
1231,PROD_B,136.23,29
1232,PROD_C,49.89,149
1233,PROD_C,47.7,183
1234,PROD_A,24.05,396
1235,PROD_A,104.72,42
1236,PROD_B,67.91,66
1237,PROD_C,132.37,33
1238,PROD_B,81.52,92
1239,PROD_C,145.87,30
1240,PROD_B,44.12,170
1241,PROD_A,132.92,34
1242,PROD_B,120.96,38
1243,PROD_B,120.22,34
1244,PROD_A,129.82,38
1245,PROD_C,118.93,40
1246,PROD_C,101.41,49
1247,PROD_A,37.06,191
1248,PROD_B,24.23,510
1249,PROD_B,139.71,33
1250,PROD_B,100.16,46
1251,PROD_C,123.55,42
1252,PROD_B,82.6,62
1253,PROD_C,35.25,212
1254,PROD_B,36.27,204
1255,PROD_A,109.12,34
1256,PROD_A,75.94,81
1257,PROD_C,46.07,122
1258,PROD_C,83.91,54
1259,PROD_A,28.35,243
1260,PROD_A,95.66,53
1261,PROD_B,54.97,120
1262,PROD_A,123.68,35
1263,PROD_C,60.35,91
1264,PROD_A,79.18,60
1265,PROD_C,21.51,537
1266,PROD_C,29.42,289
1267,PROD_B,71.02,88
1268,PROD_B,82.39,59
1269,PROD_B,98.0,53
1270,PROD_B,57.92,138
1271,PROD_A,110.35,47
1272,PROD_B,131.82,31
1273,PROD_A,121.38,39
1274,PROD_B,25.15,382
1275,PROD_B,82.47,67
1276,PROD_C,33.64,244
1277,PROD_A,51.47,132
1278,PROD_C,148.27,29
1279,PROD_B,38.52,180
1280,PROD_A,84.86,55
1281,PROD_B,100.36,40
1282,PROD_C,111.32,33
1283,PROD_A,92.75,47
1284,PROD_C,21.27,522
1285,PROD_B,62.44,89
1286,PROD_B,87.3,66
1287,PROD_B,31.42,285
1288,PROD_A,65.58,70
1289,PROD_C,24.32,460
1290,PROD_C,30.22,340
1291,PROD_B,71.6,71
1292,PROD_C,37.25,234
1293,PROD_A,93.78,48
1294,PROD_B,109.63,44
1295,PROD_B,124.08,30
1296,PROD_B,46.02,122
1297,PROD_A,41.77,175
1298,PROD_B,33.59,252
1299,PROD_B,102.74,45
1300,PROD_B,111.84,35
1301,PROD_B,24.11,398
1302,PROD_C,141.71,31
1303,PROD_B,26.76,359
1304,PROD_A,90.37,60
1305,PROD_B,112.18,38
1306,PROD_B,133.23,39
1307,PROD_C,112.83,35
1308,PROD_B,124.22,39
1309,PROD_C,64.13,116
1310,PROD_A,125.93,38
1311,PROD_C,30.41,289
1312,PROD_B,136.33,29
1313,PROD_A,91.19,67
1314,PROD_B,126.25,28
1315,PROD_C,78.8,62
1316,PROD_A,103.67,45
1317,PROD_A,88.43,72
1318,PROD_C,115.11,43
1319,PROD_C,30.61,255
1320,PROD_A,27.85,325
1321,PROD_A,52.12,121
1322,PROD_C,40.74,173
1323,PROD_B,133.33,38
1324,PROD_A,48.5,121
1325,PROD_C,146.86,36
1326,PROD_B,63.8,111
1327,PROD_A,43.68,204
1328,PROD_A,122.66,34
1329,PROD_C,105.63,45
1330,PROD_B,84.77,52
1331,PROD_A,92.2,52
1332,PROD_B,113.5,45
1333,PROD_B,49.7,173
1334,PROD_A,149.52,23
1335,PROD_B,146.72,27
1336,PROD_A,104.54,46
1337,PROD_B,45.94,130
1338,PROD_A,108.43,48
1339,PROD_C,29.39,282
1340,PROD_A,23.98,413
1341,PROD_A,53.5,119
1342,PROD_A,80.14,62
1343,PROD_B,132.88,33
1344,PROD_C,114.53,39
1345,PROD_B,116.55,38
1346,PROD_B,75.31,69
1347,PROD_A,64.97,100
1348,PROD_B,68.24,114
1349,PROD_A,148.39,28
1350,PROD_C,25.21,459
1351,PROD_B,132.71,27
1352,PROD_B,95.23,55
1353,PROD_B,77.02,63
1354,PROD_A,114.28,33
1355,PROD_A,83.27,59
1356,PROD_B,133.55,39
1357,PROD_B,137.09,36
1358,PROD_C,74.82,80
1359,PROD_C,55.99,95
1360,PROD_C,97.01,51
1361,PROD_C,138.61,32
1362,PROD_C,47.39,157
1363,PROD_A,100.99,37
1364,PROD_C,102.1,42
1365,PROD_C,115.3,40
1366,PROD_B,37.1,240
1367,PROD_A,113.06,30
1368,PROD_C,138.17,30
1369,PROD_C,43.36,179
1370,PROD_C,50.88,156
1371,PROD_B,146.28,31
1372,PROD_B,43.53,190
1373,PROD_B,131.07,30
1374,PROD_C,84.0,49
1375,PROD_B,52.14,125
1376,PROD_C,133.2,38
1377,PROD_A,77.89,90
1378,PROD_C,86.93,69
1379,PROD_B,66.7,98
1380,PROD_A,97.08,55
1381,PROD_C,41.26,174
1382,PROD_A,70.84,82
1383,PROD_A,146.02,36
1384,PROD_A,53.56,111
1385,PROD_C,105.38,59
1386,PROD_B,62.27,97
1387,PROD_C,120.55,46
1388,PROD_B,37.01,180
1389,PROD_C,146.08,31
1390,PROD_C,78.99,64
1391,PROD_C,50.69,112
1392,PROD_B,29.55,322
1393,PROD_C,42.07,213
1394,PROD_A,87.57,54
1395,PROD_C,63.81,78
1396,PROD_A,127.75,34
1397,PROD_B,76.02,74
1398,PROD_B,52.33,143
1399,PROD_C,100.23,57
1400,PROD_C,111.88,42
1401,PROD_C,41.72,245
1402,PROD_A,41.79,191
1403,PROD_B,24.77,385
1404,PROD_A,115.73,32
1405,PROD_A,106.29,44
1406,PROD_C,81.7,64
1407,PROD_C,129.74,39
1408,PROD_A,124.74,38
1409,PROD_A,96.1,44
1410,PROD_C,132.88,33
1411,PROD_C,46.76,173
1412,PROD_A,34.55,310
1413,PROD_C,55.07,140
1414,PROD_C,27.42,390
1415,PROD_A,89.05,60
1416,PROD_A,141.76,31
1417,PROD_B,25.11,479
1418,PROD_A,35.87,191
1419,PROD_C,78.79,68
1420,PROD_A,141.4,26
1421,PROD_A,61.1,111
1422,PROD_A,85.94,75
1423,PROD_B,25.4,357
1424,PROD_B,39.28,142
1425,PROD_C,148.26,26
1426,PROD_B,145.47,33
1427,PROD_A,20.64,578
1428,PROD_B,143.74,31
1429,PROD_A,103.09,46
1430,PROD_B,132.83,27
1431,PROD_B,79.12,77
1432,PROD_B,87.03,54
1433,PROD_A,83.55,91
1434,PROD_B,106.69,49
1435,PROD_A,38.15,194
1436,PROD_A,23.9,391
1437,PROD_C,60.03,106
1438,PROD_B,111.61,41
1439,PROD_C,46.24,188
1440,PROD_C,107.55,46
1441,PROD_A,146.09,25
1442,PROD_B,32.21,363
1443,PROD_A,107.44,45
1444,PROD_A,77.69,82
1445,PROD_B,132.86,30
1446,PROD_A,43.03,187
1447,PROD_B,110.04,45
1448,PROD_B,128.95,26
1449,PROD_A,142.8,40
1450,PROD_A,108.82,53
1451,PROD_C,84.63,61
1452,PROD_A,100.32,42
1453,PROD_B,132.96,34
1454,PROD_C,94.18,55
1455,PROD_B,23.95,450
1456,PROD_C,141.02,31
1457,PROD_A,109.64,47
1458,PROD_A,107.95,55
1459,PROD_A,48.04,164
1460,PROD_B,105.66,39
1461,PROD_C,71.2,102
1462,PROD_B,104.66,60
1463,PROD_C,33.86,407
1464,PROD_A,105.52,39
1465,PROD_B,149.92,28
1466,PROD_A,26.27,272
1467,PROD_B,147.03,30
1468,PROD_A,72.9,74
1469,PROD_B,133.2,43
1470,PROD_B,121.71,33
1471,PROD_C,93.71,43
1472,PROD_A,116.0,37
1473,PROD_C,134.21,24
1474,PROD_C,72.54,91
1475,PROD_A,62.51,74
1476,PROD_B,106.79,46
1477,PROD_C,125.02,26
1478,PROD_A,119.1,37
1479,PROD_B,123.72,46
1480,PROD_C,76.63,79
1481,PROD_C,126.32,31
1482,PROD_C,35.63,234
1483,PROD_B,90.78,58
1484,PROD_C,20.75,568
1485,PROD_B,62.2,83
1486,PROD_C,67.64,98
1487,PROD_A,71.5,55
1488,PROD_C,110.41,39
1489,PROD_A,70.51,78
1490,PROD_A,78.33,79
1491,PROD_A,50.88,138
1492,PROD_B,68.52,71
1493,PROD_A,49.55,124
1494,PROD_C,29.52,321
1495,PROD_B,98.45,51
1496,PROD_A,106.87,41
1497,PROD_B,100.53,46
1498,PROD_B,80.25,77
1499,PROD_B,69.37,80
1500,PROD_C,132.23,32
1501,PROD_A,87.48,85
1502,PROD_B,82.29,54
1503,PROD_B,23.33,336
1504,PROD_B,64.36,109
1505,PROD_A,69.43,78
1506,PROD_B,71.85,78
1507,PROD_B,95.42,48
1508,PROD_C,89.37,57
1509,PROD_A,99.03,64
1510,PROD_C,119.43,43
1511,PROD_A,125.69,40
1512,PROD_A,113.36,33
1513,PROD_A,144.22,24
1514,PROD_C,22.37,309
1515,PROD_C,45.45,145
1516,PROD_C,20.98,600
1517,PROD_C,104.17,51
1518,PROD_B,136.74,30
1519,PROD_B,51.65,134
1520,PROD_B,140.51,27
1521,PROD_A,27.83,351
1522,PROD_B,141.48,33
1523,PROD_A,65.71,74
1524,PROD_C,33.18,274
1525,PROD_A,83.16,76
1526,PROD_A,53.38,120
1527,PROD_B,57.03,129
1528,PROD_C,59.95,164
1529,PROD_C,124.39,35
1530,PROD_B,90.09,62
1531,PROD_C,60.47,95
1532,PROD_C,99.34,52
1533,PROD_C,113.1,45
1534,PROD_B,55.44,125
1535,PROD_C,73.76,68
1536,PROD_A,35.85,240
1537,PROD_A,43.55,217
1538,PROD_C,108.55,47
1539,PROD_B,43.59,201
1540,PROD_B,88.27,58
1541,PROD_B,112.18,47
1542,PROD_C,33.89,264
1543,PROD_C,93.75,48
1544,PROD_A,53.35,135
1545,PROD_B,145.18,25
1546,PROD_A,82.86,60
1547,PROD_A,124.78,37
1548,PROD_B,91.53,60
1549,PROD_C,25.64,322
1550,PROD_C,102.31,57
1551,PROD_A,143.68,32
1552,PROD_A,98.21,46
1553,PROD_A,126.49,28
1554,PROD_A,134.95,31
1555,PROD_B,49.65,134
1556,PROD_A,47.57,155
1557,PROD_A,99.43,48
1558,PROD_C,73.43,59
1559,PROD_C,129.18,32
1560,PROD_C,137.0,30
1561,PROD_B,65.94,103
1562,PROD_B,50.79,124
1563,PROD_C,121.47,48
1564,PROD_C,55.72,90
1565,PROD_A,126.94,43
1566,PROD_A,75.09,74
1567,PROD_B,106.78,52
1568,PROD_B,32.42,274
1569,PROD_A,101.1,58
1570,PROD_C,78.73,68
1571,PROD_A,96.26,45
1572,PROD_B,41.84,229
1573,PROD_B,115.79,39
1574,PROD_A,132.16,34
1575,PROD_A,48.18,180
1576,PROD_A,32.44,232
1577,PROD_B,23.07,493
1578,PROD_C,103.46,43
1579,PROD_A,98.92,50
1580,PROD_B,91.07,58
1581,PROD_B,50.15,112
1582,PROD_B,70.82,75
1583,PROD_A,97.28,64
1584,PROD_A,84.58,73
1585,PROD_C,148.41,27
1586,PROD_B,37.74,224
1587,PROD_A,110.37,41
1588,PROD_B,72.56,99
1589,PROD_B,75.67,74
1590,PROD_C,113.29,43
1591,PROD_A,110.02,51
1592,PROD_A,148.86,24
1593,PROD_B,36.69,284
1594,PROD_B,33.53,205
1595,PROD_C,114.16,52
1596,PROD_C,95.19,51
1597,PROD_C,55.64,116
1598,PROD_C,30.32,226
1599,PROD_C,31.14,269
1600,PROD_C,136.24,27
1601,PROD_B,44.94,151
1602,PROD_C,62.04,100
1603,PROD_B,49.47,166
1604,PROD_B,66.15,96
1605,PROD_A,29.03,335
1606,PROD_B,87.48,52
1607,PROD_B,28.79,284
1608,PROD_C,124.05,47
1609,PROD_B,50.38,125
1610,PROD_C,90.2,75
1611,PROD_C,134.41,31
1612,PROD_C,104.61,47
1613,PROD_A,89.28,70
1614,PROD_C,62.16,123
1615,PROD_B,63.29,98
1616,PROD_C,107.03,43
1617,PROD_C,149.24,27
1618,PROD_C,106.04,48
1619,PROD_A,92.51,64
1620,PROD_B,114.98,41
1621,PROD_A,80.48,76
1622,PROD_B,27.82,436
1623,PROD_A,93.1,59
1624,PROD_B,144.49,30
1625,PROD_A,42.79,142
1626,PROD_C,109.7,29
1627,PROD_A,46.12,169
1628,PROD_A,89.66,58
1629,PROD_C,32.57,249
1630,PROD_C,78.55,74
1631,PROD_B,118.3,39
1632,PROD_B,65.18,113
1633,PROD_B,106.44,46
1634,PROD_A,123.41,33
1635,PROD_B,140.53,35
1636,PROD_A,50.5,135
1637,PROD_A,71.91,89
1638,PROD_B,39.81,185
1639,PROD_B,149.02,25
1640,PROD_A,140.51,30
1641,PROD_C,90.19,58
1642,PROD_C,129.46,36
1643,PROD_A,87.72,58
1644,PROD_B,101.07,37
1645,PROD_A,31.59,264
1646,PROD_A,118.19,44
1647,PROD_B,36.6,216
1648,PROD_C,127.39,34
1649,PROD_A,121.66,43
1650,PROD_C,112.14,38
1651,PROD_C,24.7,323
1652,PROD_B,59.41,107
1653,PROD_A,54.2,117
1654,PROD_A,66.82,79
1655,PROD_C,31.39,277
1656,PROD_C,141.8,32
1657,PROD_B,91.99,57
1658,PROD_C,59.72,113
1659,PROD_B,71.61,108
1660,PROD_A,78.14,69
1661,PROD_B,98.08,54
1662,PROD_C,87.04,57
1663,PROD_A,139.52,27
1664,PROD_B,84.61,59
1665,PROD_A,148.98,26
1666,PROD_B,130.69,35
1667,PROD_C,47.11,220
1668,PROD_C,140.98,27
1669,PROD_A,35.13,226
1670,PROD_A,126.27,35
1671,PROD_A,69.48,92
1672,PROD_B,134.14,33
1673,PROD_C,132.85,40
1674,PROD_A,124.77,25
1675,PROD_A,122.7,26
1676,PROD_A,59.61,101
1677,PROD_B,30.52,350
1678,PROD_A,72.39,64
1679,PROD_A,42.56,115
1680,PROD_B,110.34,47
1681,PROD_B,64.99,99
1682,PROD_A,146.83,24
1683,PROD_A,103.33,41
1684,PROD_B,126.92,30
1685,PROD_C,37.23,224
1686,PROD_B,132.06,30
1687,PROD_C,139.96,33
1688,PROD_A,83.32,43
1689,PROD_A,98.81,45
1690,PROD_C,119.43,32
1691,PROD_B,42.73,172
1692,PROD_A,85.33,59
1693,PROD_C,71.83,93
1694,PROD_B,39.03,155
1695,PROD_C,67.78,90
1696,PROD_B,28.86,351
1697,PROD_B,23.36,585
1698,PROD_B,37.57,202
1699,PROD_B,145.2,30
1700,PROD_C,91.44,44
1701,PROD_C,145.56,20
1702,PROD_C,76.22,85
1703,PROD_C,60.54,106
1704,PROD_C,85.8,75
1705,PROD_B,77.14,60
1706,PROD_A,33.74,276
1707,PROD_A,103.31,63
1708,PROD_C,48.08,160
1709,PROD_C,100.55,52
1710,PROD_A,104.53,47
1711,PROD_B,39.76,158
1712,PROD_C,27.98,414
1713,PROD_B,121.5,34
1714,PROD_A,79.77,76
1715,PROD_A,27.56,273
1716,PROD_C,149.33,23
1717,PROD_B,27.51,430
1718,PROD_C,110.35,41
1719,PROD_A,147.88,35
1720,PROD_B,51.09,135
1721,PROD_C,38.49,159
1722,PROD_C,35.78,267
1723,PROD_C,59.43,100
1724,PROD_A,33.14,291
1725,PROD_C,109.98,44
1726,PROD_B,28.1,266
1727,PROD_C,86.22,64
1728,PROD_A,149.57,38
1729,PROD_C,125.82,38
1730,PROD_A,99.98,50
1731,PROD_A,59.81,127
1732,PROD_B,101.11,51
1733,PROD_B,88.52,62
1734,PROD_C,75.39,65
1735,PROD_A,36.99,230
1736,PROD_A,135.26,37
1737,PROD_B,78.47,63
1738,PROD_B,45.3,203
1739,PROD_C,67.81,88
1740,PROD_A,73.84,69
1741,PROD_B,127.58,40
1742,PROD_C,115.37,39
1743,PROD_A,120.01,43
1744,PROD_A,21.43,482
1745,PROD_B,74.1,78
1746,PROD_C,82.57,72
1747,PROD_B,22.49,490
1748,PROD_C,53.78,94
1749,PROD_A,118.84,33
1750,PROD_C,37.82,247
1751,PROD_C,89.59,58
1752,PROD_C,47.98,139
1753,PROD_C,21.58,407
1754,PROD_C,51.36,116
1755,PROD_B,146.86,21
1756,PROD_C,124.2,36
1757,PROD_C,144.74,26
1758,PROD_A,83.42,57
1759,PROD_C,34.27,247
1760,PROD_A,91.23,61
1761,PROD_B,79.07,97
1762,PROD_B,129.77,27
1763,PROD_C,32.75,317
1764,PROD_B,83.47,76
1765,PROD_C,39.51,179
1766,PROD_B,62.21,105
1767,PROD_C,115.86,37
1768,PROD_C,81.88,69
1769,PROD_A,68.87,110
1770,PROD_A,71.28,91
1771,PROD_A,79.73,76
1772,PROD_A,122.05,35
1773,PROD_C,135.97,25
1774,PROD_B,144.19,28
1775,PROD_C,122.3,44
1776,PROD_A,61.0,83
1777,PROD_A,109.46,37
1778,PROD_B,76.89,76
1779,PROD_A,53.11,111
1780,PROD_C,129.31,30
1781,PROD_C,25.0,375
1782,PROD_C,137.23,25
1783,PROD_C,79.99,60
1784,PROD_C,102.84,53
1785,PROD_B,105.72,38
1786,PROD_C,136.37,25
1787,PROD_A,102.77,44
1788,PROD_A,99.81,56
1789,PROD_A,28.66,316
1790,PROD_A,87.39,57
1791,PROD_B,39.52,203
1792,PROD_A,115.87,31
1793,PROD_B,86.59,67
1794,PROD_A,108.43,47
1795,PROD_B,25.42,367
1796,PROD_B,31.02,336
1797,PROD_B,113.12,35
1798,PROD_A,29.37,372
1799,PROD_B,29.26,323
1800,PROD_C,21.57,474
1801,PROD_C,144.35,29
1802,PROD_A,115.88,39
1803,PROD_C,65.92,112
1804,PROD_C,58.55,95
1805,PROD_C,65.46,84
1806,PROD_A,120.7,44
1807,PROD_A,105.98,42
1808,PROD_C,44.08,196
1809,PROD_A,42.63,232
1810,PROD_B,32.79,251
1811,PROD_C,105.84,51
1812,PROD_A,119.37,32
1813,PROD_A,54.46,139
1814,PROD_C,22.72,476
1815,PROD_A,30.68,316
1816,PROD_C,145.82,26
1817,PROD_A,58.41,87
1818,PROD_B,120.0,41
1819,PROD_C,101.21,36
1820,PROD_B,69.65,82
1821,PROD_C,46.74,180
1822,PROD_A,35.78,240
1823,PROD_B,99.95,67
1824,PROD_A,120.7,44
1825,PROD_C,103.71,43
1826,PROD_C,88.94,60
1827,PROD_C,25.45,387
1828,PROD_C,145.9,22
1829,PROD_C,123.83,32
1830,PROD_B,58.07,104
1831,PROD_C,147.4,21
1832,PROD_A,98.24,52
1833,PROD_B,95.71,51
1834,PROD_A,117.25,31
1835,PROD_C,125.53,38
1836,PROD_A,105.34,51
1837,PROD_B,36.65,233
1838,PROD_B,63.97,93
1839,PROD_B,140.65,33
1840,PROD_A,49.2,160
1841,PROD_B,68.38,93
1842,PROD_A,76.17,66
1843,PROD_C,77.12,77
1844,PROD_C,99.68,60
1845,PROD_A,142.6,27
1846,PROD_B,51.29,186
1847,PROD_A,35.8,216
1848,PROD_A,45.67,163
1849,PROD_A,135.3,29
1850,PROD_C,103.96,49
1851,PROD_A,57.17,89
1852,PROD_C,126.07,33
1853,PROD_A,131.98,28
1854,PROD_C,130.05,34
1855,PROD_A,139.46,35
1856,PROD_A,52.79,144
1857,PROD_B,118.16,27
1858,PROD_B,79.87,95
1859,PROD_A,129.46,35
1860,PROD_A,114.7,36
1861,PROD_A,120.94,38
1862,PROD_A,105.3,48
1863,PROD_B,43.07,160
1864,PROD_C,90.85,59
1865,PROD_A,148.01,25
1866,PROD_B,141.86,28
1867,PROD_A,25.61,348
1868,PROD_A,41.43,151
1869,PROD_C,37.12,226
1870,PROD_A,114.38,45
1871,PROD_A,126.31,38
1872,PROD_C,47.76,171
1873,PROD_C,85.76,66
1874,PROD_C,129.29,31
1875,PROD_C,115.26,46
1876,PROD_B,90.49,47
1877,PROD_B,96.75,46
1878,PROD_B,86.09,54
1879,PROD_A,58.68,131
1880,PROD_C,93.45,64
1881,PROD_C,109.56,47
1882,PROD_B,133.53,38
1883,PROD_A,102.72,42
1884,PROD_A,118.95,41
1885,PROD_A,40.81,188
1886,PROD_B,80.0,79
1887,PROD_A,21.21,503
1888,PROD_A,52.07,126
1889,PROD_A,114.44,44
1890,PROD_C,148.94,31
1891,PROD_B,32.89,240
1892,PROD_C,72.19,81
1893,PROD_C,124.01,31
1894,PROD_B,46.52,108
1895,PROD_C,92.16,58
1896,PROD_A,115.3,44
1897,PROD_A,100.08,52
1898,PROD_A,44.44,126
1899,PROD_A,66.2,88
1900,PROD_B,121.89,27
1901,PROD_C,92.05,70
1902,PROD_C,20.68,452
1903,PROD_A,118.93,47
1904,PROD_A,24.59,473
1905,PROD_C,116.95,35
1906,PROD_B,46.32,134
1907,PROD_C,144.55,30
1908,PROD_A,67.83,79
1909,PROD_A,62.5,103
1910,PROD_B,39.36,188
1911,PROD_C,59.73,83
1912,PROD_B,133.96,23
1913,PROD_B,149.52,28
1914,PROD_A,67.88,82
1915,PROD_C,78.32,66
1916,PROD_A,113.87,46
1917,PROD_C,135.21,38
1918,PROD_A,97.1,50
1919,PROD_A,70.9,80
1920,PROD_C,73.64,85
1921,PROD_C,110.43,35
1922,PROD_A,20.42,560
1923,PROD_C,100.55,54
1924,PROD_A,66.21,103
1925,PROD_C,123.25,27
1926,PROD_A,32.09,245
1927,PROD_A,96.47,46
1928,PROD_A,82.53,68
